StreetName,buldingNr,apartmentNr,postalCode,city,district
Księdza Piotra Ściegiennego,17,,30-867,Kraków, 
Maksyma Rylskiego,17,,30-806,Kraków, 
Młodzieży,17,,30-829,Kraków, 
Na Kozłówce,17,,30-664,Kraków, 
Nad Potokiem,17,,30-830,Kraków, 
Ogórkowa,17,,30-853,Kraków, 
Pawła Morawiańskiego,17,,30-827,Kraków, 
Promienna,17,,30-823,Kraków, 
Prosta,17,,30-814,Kraków, 
Snycerska,17a,,30-817,Kraków, 
Solarzy,17,,30-827,Kraków, 
Szara,17,,30-820,Kraków, 
Szymona Czechowicza,17,,30-828,Kraków, 
Wojciecha Gersona,17,,30-818,Kraków, 
Wojciecha Stattlera,17,,30-666,Kraków, 
Wolska,17,,30-663,Kraków, 
Aleja Adolfa Dygasińskiego,17,,30-820,Kraków, 
Łazy,17,,30-855,Kraków, 
Śnieżna,17,,30-822,Kraków, 
Bieżanowska,170,,30-836,Kraków, 
Bieżanowska,170A,,30-836,Kraków, 
Bieżanowska,170B,,30-836,Kraków, 
Bieżanowska,171,,30-836,Kraków, 
Bieżanowska,172,,30-836,Kraków, 
Bieżanowska,172a,,30-836,Kraków, 
Bieżanowska,173,,30-836,Kraków, 
Bieżanowska,173A,,30-836,Kraków, 
Bieżanowska,174,,30-836,Kraków, 
Bieżanowska,175,,30-836,Kraków, 
Bieżanowska,176,,30-836,Kraków, 
Bieżanowska,177,,30-836,Kraków, 
Bieżanowska,178,,30-836,Kraków, 
Bieżanowska,179,,30-836,Kraków, 
Imielna,17A,,30-856,Kraków, 
Braterska,17a,,30-802,Kraków, 
Czorsztyńska,17a,,30-665,Kraków, 
Muzyków,17a,,30-823,Kraków, 
Na Kozłówce,17a,,30-664,Kraków, 
Prosta,17a,,30-814,Kraków, 
Solarzy,17a,,30-827,Kraków, 
Łazy,17a,,30-855,Kraków, 
Nad Potokiem,17b,,30-830,Kraków, 
Andrieja Sacharowa,18,,30-802,Kraków, 
Anny Libera,18,,30-821,Kraków, 
Bieżanowska,18,,30-812,Kraków, 
Braterska,18,,30-802,Kraków, 
Chłopska,18,,30-806,Kraków, 
Czorsztyńska,18,,30-665,Kraków, 
Generała Jakuba Jasińskiego,18,,30-815,Kraków, 
Imielna,18,,30-856,Kraków, 
Księdza Piotra Ściegiennego,18,,30-867,Kraków, 
Marzanny,18,,30-828,Kraków, 
Muzyków,18,,30-823,Kraków, 
Młodzieży,18,,30-829,Kraków, 
Nad Potokiem,18,,30-830,Kraków, 
Pawła Morawiańskiego,18,,30-827,Kraków, 
Promienna,18,,30-823,Kraków, 
Snycerska,18,,30-817,Kraków, 
Solarzy,18,,30-827,Kraków, 
Szara,18,,30-820,Kraków, 
Wojciecha Gersona,18,,30-818,Kraków, 
Wojciecha Stattlera,18,,30-666,Kraków, 
Aleja Adolfa Dygasińskiego,18,,30-820,Kraków, 
Śnieżna,18,,30-822,Kraków, 
Bieżanowska,180,,30-836,Kraków, 
Bieżanowska,181,,30-836,Kraków, 
Bieżanowska,182,,30-836,Kraków, 
Bieżanowska,182a,,30-836,Kraków, 
Bieżanowska,183,,30-836,Kraków, 
Bieżanowska,184,,30-836,Kraków, 
Bieżanowska,184a,,30-836,Kraków, 
Bieżanowska,185,,30-836,Kraków, 
Bieżanowska,186,,30-836,Kraków, 
Bieżanowska,187,,30-836,Kraków, 
Bieżanowska,188,,30-836,Kraków, 
Bieżanowska,189,,30-836,Kraków, 
Księdza Piotra Ściegiennego,18a,,30-867,Kraków, 
Komandora Bohdana Wrońskiego,19,,30-852,Kraków, 
Braterska,19,,30-802,Kraków, 
Czorsztyńska,19,,30-665,Kraków, 
Działkowa,19,,30-854,Kraków, 
Generała Jakuba Jasińskiego,19,,30-815,Kraków, 
Imielna,19,,30-856,Kraków, 
Ivo Andricia,19,,30-638,Kraków, 
Karpacka,19,,30-827,Kraków, 
Maksyma Rylskiego,19,,30-806,Kraków, 
Na Kozłówce,19,,30-664,Kraków, 
Nadzieja,19,,30-645,Kraków, 
Ogórkowa,19,,30-853,Kraków, 
Pawła Morawiańskiego,19,,30-827,Kraków, 
Promienna,19,,30-823,Kraków, 
Prosta,19,,30-814,Kraków, 
Sadka,19,,30-690,Kraków, 
Snycerska,19,,30-817,Kraków, 
Solarzy,19,,30-827,Kraków, 
Szara,19,,30-820,Kraków, 
Wolska,19,,30-663,Kraków, 
Aleja Adolfa Dygasińskiego,19,,30-820,Kraków, 
Bieżanowska,191,,30-836,Kraków, 
Bieżanowska,195,,30-836,Kraków, 
Bieżanowska,197,,30-836,Kraków, 
Bieżanowska,199,,30-836,Kraków, 
Solarzy,19a,,30-827,Kraków, 
Mazurska,1A,,30-802,Kraków, 
Solarzy,1A,,30-827,Kraków, 
Wojciecha Darasza,1A,,30-826,Kraków, 
Wojciecha Darasza,1B,,30-826,Kraków, 
Filipa Kallimacha,1a,,30-834,Kraków, 
Nadzieja,1a,,30-645,Kraków, 
Prosta,1a,,30-814,Kraków, 
Snycerska,1a,,30-817,Kraków, 
Generała Józefa Sułkowskiego,1a,,30-626,Kraków, 
Aleksandry,2,,30-837,Kraków, 
Bieżanowska,2,,30-812,Kraków, 
Bronisława Pierackiego,2,,30-627,Kraków, 
Chłopska,2,,30-806,Kraków, 
Ciasna,2,,30-690,Kraków, 
Działkowa,2,,30-854,Kraków, 
Filipa Kallimacha,2,,30-834,Kraków, 
Górników,2,,30-816,Kraków, 
Górska,2,,30-628,Kraków, 
Jarosławska,2,,30-641,Kraków, 
Karpacka,2,,30-827,Kraków, 
Księdza Piotra Ściegiennego,2,,30-867,Kraków, 
Leopolda Lisa-Kuli,2,,30-627,Kraków, 
Lubuska,2,,30-630,Kraków, 
Marcina Bielskiego,2,,30-815,Kraków, 
Marzanny,2,,30-828,Kraków, 
Młodzieży,2,,30-829,Kraków, 
Niedzicka,2,,30-663,Kraków, 
Ogórkowa,2,,30-853,Kraków, 
Piotra Bardowskiego,2,,30-807,Kraków, 
Prosta,2,,30-814,Kraków, 
Siostrzana,2,,30-804,Kraków, 
Smolna,2,,30-829,Kraków, 
Snycerska,2,,30-817,Kraków, 
Solarzy,2,,30-827,Kraków, 
Sporna,2,,30-690,Kraków, 
Sportowa,2,,30-625,Kraków, 
Szara,2,,30-820,Kraków, 
Szymona Czechowicza,2,,30-828,Kraków, 
Wacława Popławskiego,2,,30-818,Kraków, 
Wojciecha Darasza,2,,30-826,Kraków, 
Wojciecha Gersona,2,,30-818,Kraków, 
Wojciecha Stattlera,2,,30-666,Kraków, 
Aleja Adolfa Dygasińskiego,2,,30-820,Kraków, 
Andrieja Sacharowa,20,,30-802,Kraków, 
Anny Libera,20,,30-821,Kraków, 
Bieżanowska,20,,30-812,Kraków, 
Braterska,20,,30-802,Kraków, 
Chłopska,20,,30-806,Kraków, 
Czorsztyńska,20,,30-665,Kraków, 
Generała Jakuba Jasińskiego,20,,30-815,Kraków, 
Księdza Piotra Ściegiennego,20,,30-867,Kraków, 
Muzyków,20,,30-823,Kraków, 
Młodzieży,20,,30-829,Kraków, 
Nad Potokiem,20,,30-830,Kraków, 
Pawła Morawiańskiego,20,,30-827,Kraków, 
Prosta,20,,30-814,Kraków, 
Snycerska,20,,30-817,Kraków, 
Solarzy,20,,30-827,Kraków, 
Szara,20,,30-820,Kraków, 
Wojciecha Gersona,20,,30-818,Kraków, 
Wojciecha Stattlera,20,,30-666,Kraków, 
Śnieżna,20,,30-822,Kraków, 
Bieżanowska,200,,30-836,Kraków, 
Bieżanowska,201,,30-836,Kraków, 
Bieżanowska,202,,30-836,Kraków, 
Bieżanowska,203,,30-836,Kraków, 
Bieżanowska,205,,30-836,Kraków, 
Bieżanowska,206,,30-836,Kraków, 
Bieżanowska,207,,30-836,Kraków, 
Bieżanowska,207a,,30-836,Kraków, 
Bieżanowska,208,,30-836,Kraków, 
Bieżanowska,209,,30-836,Kraków, 
Wojciecha Gersona,20A,,30-818,Kraków, 
Wojciecha Gersona,20B,,30-818,Kraków, 
Bieżanowska,21,,30-812,Kraków, 
Braterska,21,,30-802,Kraków, 
Działkowa,21,,30-854,Kraków, 
Imielna,21,,30-856,Kraków, 
Karpacka,21,,30-827,Kraków, 
Księdza Piotra Ściegiennego,21,,30-867,Kraków, 
Maksyma Rylskiego,21,,30-806,Kraków, 
Młodzieży,21,,30-829,Kraków, 
Nad Potokiem,21,,30-830,Kraków, 
Nadzieja,21,,30-645,Kraków, 
Promienna,21,,30-823,Kraków, 
Snycerska,21,,30-817,Kraków, 
Solarzy,21,,30-827,Kraków, 
Szara,21,,30-820,Kraków, 
Szymona Czechowicza,21,,30-828,Kraków, 
Aleja Adolfa Dygasińskiego,21,,30-820,Kraków, 
Łazy,21,,30-855,Kraków, 
Bieżanowska,210,,30-836,Kraków, 
Bieżanowska,211,,30-836,Kraków, 
Bieżanowska,211a,,30-836,Kraków, 
Bieżanowska,212,,30-836,Kraków, 
Bieżanowska,213,,30-836,Kraków, 
Bieżanowska,214,,30-836,Kraków, 
Bieżanowska,215,,30-836,Kraków, 
Bieżanowska,216,,30-836,Kraków, 
Bieżanowska,216a,,30-836,Kraków, 
Bieżanowska,217,,30-836,Kraków, 
Bieżanowska,217a,,30-836,Kraków, 
Bieżanowska,218,,30-836,Kraków, 
Bieżanowska,219,,30-836,Kraków, 
Księdza Piotra Ściegiennego,21A,,30-867,Kraków, 
Braterska,21a,,30-802,Kraków, 
Łazy,21a,,30-855,Kraków, 
Snycerska,21b,,30-817,Kraków, 
Andrieja Sacharowa,22,,30-802,Kraków, 
Anny Libera,22,,30-821,Kraków, 
Bieżanowska,22,,30-812,Kraków, 
Braterska,22,,30-802,Kraków, 
Chłopska,22,,30-806,Kraków, 
Czorsztyńska,22,,30-665,Kraków, 
Generała Jakuba Jasińskiego,22,,30-815,Kraków, 
Imielna,22,,30-856,Kraków, 
Karpacka,22,,30-827,Kraków, 
Księdza Piotra Ściegiennego,22,,30-867,Kraków, 
Nowosądecka,22,,30-683,Kraków, 
Pawła Morawiańskiego,22,,30-827,Kraków, 
Prosta,22,,30-814,Kraków, 
Snycerska,22,,30-817,Kraków, 
Solarzy,22,,30-827,Kraków, 
Wojciecha Gersona,22,,30-818,Kraków, 
Wojciecha Stattlera,22,,30-666,Kraków, 
Aleja Adolfa Dygasińskiego,22,,30-820,Kraków, 
Bieżanowska,220,,30-836,Kraków, 
Bieżanowska,221,,30-836,Kraków, 
Bieżanowska,222,,30-836,Kraków, 
Bieżanowska,223,,30-836,Kraków, 
Bieżanowska,224,,30-836,Kraków, 
Bieżanowska,225,,30-836,Kraków, 
Bieżanowska,226,,30-836,Kraków, 
Bieżanowska,227,,30-836,Kraków, 
Bieżanowska,227a,,30-836,Kraków, 
Bieżanowska,228,,30-836,Kraków, 
Anny Libera,23,,30-821,Kraków, 
Braterska,23,,30-802,Kraków, 
Działkowa,23,,30-854,Kraków, 
Imielna,23,,30-856,Kraków, 
Nad Potokiem,23,,30-830,Kraków, 
Pawła Morawiańskiego,23,,30-827,Kraków, 
Snycerska,23,,30-817,Kraków, 
Szara,23,,30-820,Kraków, 
Wojciecha Gersona,23,,30-818,Kraków, 
Bieżanowska,231,,30-836,Kraków, 
Bieżanowska,232,,30-836,Kraków, 
Bieżanowska,233,,30-836,Kraków, 
Bieżanowska,235,,30-836,Kraków, 
Bieżanowska,236,,30-836,Kraków, 
Bieżanowska,237,,30-836,Kraków, 
Bieżanowska,237a,,30-836,Kraków, 
Bieżanowska,23A,,30-812,Kraków, 
Bieżanowska,23B,,30-812,Kraków, 
Bieżanowska,23C,,30-812,Kraków, 
Bieżanowska,23D,,30-812,Kraków, 
Imielna,23a,,30-856,Kraków, 
Snycerska,23a,,30-817,Kraków, 
Bieżanowska,23e,,30-812,Kraków, 
Anny Libera,24,,30-821,Kraków, 
Bieżanowska,24,,30-812,Kraków, 
Chłopska,24,,30-806,Kraków, 
Generała Jakuba Jasińskiego,24,,30-815,Kraków, 
Górników,24,,30-816,Kraków, 
Imielna,24,,30-856,Kraków, 
Karpacka,24,,30-827,Kraków, 
Księdza Piotra Ściegiennego,24,,30-867,Kraków, 
Malborska,24,,30-625,Kraków, 
Ogórkowa,24,,30-853,Kraków, 
Prosta,24,,30-814,Kraków, 
Snycerska,24,,30-817,Kraków, 
Solarzy,24,,30-827,Kraków, 
Szara,24,,30-820,Kraków, 
Wojciecha Gersona,24,,30-818,Kraków, 
Wojciecha Stattlera,24,,30-666,Kraków, 
Aleja Adolfa Dygasińskiego,24,,30-820,Kraków, 
Bieżanowska,242,,30-836,Kraków, 
Bieżanowska,244,,30-836,Kraków, 
Bieżanowska,244a,,30-836,Kraków, 
Bieżanowska,245,,30-836,Kraków, 
Bieżanowska,247,,30-836,Kraków, 
Bieżanowska,249,,30-836,Kraków, 
Solarzy,24a,,30-827,Kraków, 
Anny Libera,25,,30-821,Kraków, 
Bieżanowska,25,,30-812,Kraków, 
Braterska,25,,30-802,Kraków, 
Działkowa,25,,30-854,Kraków, 
Górników,25,,30-816,Kraków, 
Ogórkowa,25,,30-853,Kraków, 
Pawła Morawiańskiego,25,,30-827,Kraków, 
Snycerska,25,,30-817,Kraków, 
Szara,25,,30-820,Kraków, 
Łazy,25,,30-855,Kraków, 
Bieżanowska,251,,30-836,Kraków, 
Bieżanowska,253,,30-836,Kraków, 
Bieżanowska,253a,,30-836,Kraków, 
Bieżanowska,255,,30-836,Kraków, 
Bieżanowska,257,,30-836,Kraków, 
Bieżanowska,259,,30-836,Kraków, 
Bieżanowska,259a,,30-836,Kraków, 
Anny Libera,26,,30-821,Kraków, 
Górników,26,,30-816,Kraków, 
Karpacka,26,,30-827,Kraków, 
Księdza Piotra Ściegiennego,26,,30-867,Kraków, 
Malborska,26,,30-625,Kraków, 
Prosta,26,,30-814,Kraków, 
Snycerska,26,,30-817,Kraków, 
Szara,26,,30-820,Kraków, 
Wojciecha Stattlera,26,,30-666,Kraków, 
Aleja Adolfa Dygasińskiego,26,,30-820,Kraków, 
Bieżanowska,261,,30-836,Kraków, 
Bieżanowska,263,,30-836,Kraków, 
Bieżanowska,265,,30-836,Kraków, 
Bieżanowska,267,,30-836,Kraków, 
Bieżanowska,267a,,30-836,Kraków, 
Bieżanowska,269,,30-836,Kraków, 
Generała Jakuba Jasińskiego,26A,,30-815,Kraków, 
Generała Jakuba Jasińskiego,26B,,30-815,Kraków, 
Anny Libera,27,,30-821,Kraków, 
Bieżanowska,27,,30-812,Kraków, 
Braterska,27,,30-802,Kraków, 
Księdza Piotra Ściegiennego,27,,30-867,Kraków, 
Mała Góra,27,,30-864,Kraków, 
Nadzieja,27,,30-645,Kraków, 
Nowosądecka,27,,30-683,Kraków, 
Prosta,27,,30-814,Kraków, 
Snycerska,27,,30-817,Kraków, 
Łazy,27,,30-855,Kraków, 
Bieżanowska,271,,30-836,Kraków, 
Bieżanowska,273,,30-836,Kraków, 
Bieżanowska,273a,,30-836,Kraków, 
Bieżanowska,275,,30-836,Kraków, 
Bieżanowska,277,,30-836,Kraków, 
Bieżanowska,279,,30-836,Kraków, 
Bieżanowska,279a,,30-836,Kraków, 
Anny Libera,28,,30-821,Kraków, 
Bieżanowska,28,,30-812,Kraków, 
Chłopska,28,,30-806,Kraków, 
Górników,28,,30-816,Kraków, 
Karpacka,28,,30-827,Kraków, 
Księdza Piotra Ściegiennego,28,,30-867,Kraków, 
Snycerska,28,,30-817,Kraków, 
Wojciecha Gersona,28,,30-818,Kraków, 
Aleja Adolfa Dygasińskiego,28,,30-820,Kraków, 
Bieżanowska,281,,30-836,Kraków, 
Bieżanowska,283,,30-836,Kraków, 
Bieżanowska,29,,30-812,Kraków, 
Braterska,29,,30-802,Kraków, 
Księdza Piotra Ściegiennego,29,,30-867,Kraków, 
Mała Góra,29,,30-864,Kraków, 
Ogórkowa,29,,30-853,Kraków, 
Prosta,29,,30-814,Kraków, 
Aleja Adolfa Dygasińskiego,29,,30-820,Kraków, 
Łazy,29,,30-855,Kraków, 
Działkowa,29a,,30-854,Kraków, 
Łazy,29a,,30-855,Kraków, 
Bieżanowska,2A,,30-812,Kraków, 
Marcina Bielskiego,2A,,30-815,Kraków, 
Wojciecha Gersona,2A,,30-818,Kraków, 
Aleja Adolfa Dygasińskiego,2A,,30-820,Kraków, 
Bieżanowska,2B,,30-812,Kraków, 
Szymona Czechowicza,2B,,30-828,Kraków, 
Wojciecha Gersona,2B,,30-818,Kraków, 
Aleja Adolfa Dygasińskiego,2B,,30-820,Kraków, 
Szymona Czechowicza,2C,,30-828,Kraków, 
Aleja Adolfa Dygasińskiego,2D,,30-820,Kraków, 
Chłopska,2a,,30-806,Kraków, 
Filipa Kallimacha,2a,,30-834,Kraków, 
Księdza Piotra Ściegiennego,2a,,30-867,Kraków, 
Marzanny,2a,,30-828,Kraków, 
Młodzieży,2a,,30-829,Kraków, 
Sporna,2a,,30-690,Kraków, 
Andrieja Sacharowa,3,,30-806,Kraków, 
Bieżanowska,3,,30-812,Kraków, 
Komandora Bohdana Wrońskiego,3,,30-852,Kraków, 
Braterska,3,,30-802,Kraków, 
Chłopska,3,,30-806,Kraków, 
Czorsztyńska,3,,30-665,Kraków, 
Działkowa,3,,30-854,Kraków, 
Filipa Kallimacha,3,,30-834,Kraków, 
Generała Jakuba Jasińskiego,3,,30-815,Kraków, 
Górników,3,,30-819,Kraków, 
Jana Kantego Andrusikiewicza,3,,30-815,Kraków, 
Jarosławska,3,,30-641,Kraków, 
Juliusza Kadena-Bandrowskiego,3,,30-628,Kraków, 
Karpacka,3,,30-827,Kraków, 
Księdza Piotra Ściegiennego,3,,30-867,Kraków, 
Leopolda Lisa-Kuli,3,,30-627,Kraków, 
Lubuska,3,,30-630,Kraków, 
Marcina Bielskiego,3,,30-815,Kraków, 
Marzanny,3,,30-828,Kraków, 
Mazurska,3,,30-802,Kraków, 
Muzyków,3,,30-823,Kraków, 
Nad Potokiem,3,,30-830,Kraków, 
Nadzieja,3,,30-645,Kraków, 
Opty,3,,30-836,Kraków, 
Pawła Morawiańskiego,3,,30-827,Kraków, 
Piotra Bardowskiego,3,,30-807,Kraków, 
Ruciana,3,,30-803,Kraków, 
Siostrzana,3,,30-804,Kraków, 
Snycerska,3,,30-817,Kraków, 
Solarzy,3,,30-827,Kraków, 
Szara,3,,30-820,Kraków, 
Szymona Czechowicza,3,,30-828,Kraków, 
Wacława Popławskiego,3,,30-818,Kraków, 
Wojciecha Darasza,3,,30-826,Kraków, 
Wojciecha Gersona,3,,30-818,Kraków, 
Wolska,3,,30-663,Kraków, 
Aleja Adolfa Dygasińskiego,3,,30-820,Kraków, 
Generała Józefa Sułkowskiego,3,,30-626,Kraków, 
Generała Ludwika Mierosławskiego,3,,30-807,Kraków, 
Bieżanowska,30,,30-812,Kraków, 
Górników,30,,30-816,Kraków, 
Imielna,30,,30-856,Kraków, 
Prosta,30,,30-814,Kraków, 
Snycerska,30,,30-817,Kraków, 
Aleja Adolfa Dygasińskiego,30,,30-820,Kraków, 
Anny Libera,31,,30-821,Kraków, 
Imielna,31,,30-856,Kraków, 
Księdza Piotra Ściegiennego,31,,30-867,Kraków, 
Nadzieja,31,,30-645,Kraków, 
Ogórkowa,31,,30-853,Kraków, 
Prosta,31,,30-814,Kraków, 
Snycerska,31,,30-817,Kraków, 
Aleja Adolfa Dygasińskiego,31,,30-820,Kraków, 
Łazy,31,,30-855,Kraków, 
Bieżanowska,32,,30-812,Kraków, 
Górników,32,,30-816,Kraków, 
Prosta,32,,30-814,Kraków, 
Snycerska,32,,30-817,Kraków, 
Aleja Adolfa Dygasińskiego,32,,30-820,Kraków, 
Anny Libera,33,,30-821,Kraków, 
Bieżanowska,33,,30-812,Kraków, 
Księdza Piotra Ściegiennego,33,,30-867,Kraków, 
Młodzieży,33,,30-829,Kraków, 
Ogórkowa,33,,30-853,Kraków, 
Prosta,33,,30-814,Kraków, 
Sadka,33,,30-690,Kraków, 
Snycerska,33,,30-817,Kraków, 
Aleja Adolfa Dygasińskiego,33,,30-820,Kraków, 
Łazy,33,,30-855,Kraków, 
Młodzieży,33B,,30-829,Kraków, 
Młodzieży,33C,,30-829,Kraków, 
Młodzieży,33D,,30-829,Kraków, 
Młodzieży,33E,,30-829,Kraków, 
Imielna,33a,,30-856,Kraków, 
Prosta,34,,30-814,Kraków, 
Aleja Adolfa Dygasińskiego,34,,30-820,Kraków, 
Anny Libera,35,,30-821,Kraków, 
Bieżanowska,35,,30-812,Kraków, 
Imielna,35,,30-856,Kraków, 
Księdza Piotra Ściegiennego,35,,30-867,Kraków, 
Malborska,35,,30-646,Kraków, 
Młodzieży,35,,30-829,Kraków, 
Ogórkowa,35,,30-853,Kraków, 
Snycerska,35,,30-817,Kraków, 
Aleja Adolfa Dygasińskiego,35,,30-820,Kraków, 
Łazy,35,,30-855,Kraków, 
Młodzieży,35A,,30-829,Kraków, 
Młodzieży,35D,,30-829,Kraków, 
Młodzieży,35E,,30-829,Kraków, 
Imielna,35a,,30-856,Kraków, 
Snycerska,35a,,30-817,Kraków, 
Bieżanowska,36,,30-812,Kraków, 
Ogórkowa,36,,30-853,Kraków, 
Prosta,36,,30-814,Kraków, 
Aleja Adolfa Dygasińskiego,36,,30-820,Kraków, 
Imielna,37,,30-856,Kraków, 
Księdza Piotra Ściegiennego,37,,30-867,Kraków, 
Malborska,37,,30-646,Kraków, 
Młodzieży,37,,30-829,Kraków, 
Snycerska,37,,30-817,Kraków, 
Aleja Adolfa Dygasińskiego,37,,30-820,Kraków, 
Łazy,37,,30-855,Kraków, 
Łazy,37A,,30-855,Kraków, 
Łazy,37B,,30-855,Kraków, 
Bieżanowska,38,,30-812,Kraków, 
Imielna,38,,30-856,Kraków, 
Ogórkowa,38,,30-853,Kraków, 
Aleja Adolfa Dygasińskiego,38,,30-820,Kraków, 
Bieżanowska,38b,,30-812,Kraków, 
Bieżanowska,39,,30-812,Kraków, 
Imielna,39,,30-856,Kraków, 
Księdza Piotra Ściegiennego,39,,30-867,Kraków, 
Młodzieży,39,,30-829,Kraków, 
Sadka,39,,30-690,Kraków, 
Snycerska,39,,30-817,Kraków, 
Aleja Adolfa Dygasińskiego,39,,30-820,Kraków, 
Łazy,39,,30-855,Kraków, 
Aleja Adolfa Dygasińskiego,39a,,30-820,Kraków, 
Pawła Morawiańskiego,3A,,30-827,Kraków, 
Solarzy,3A,,30-827,Kraków, 
Solarzy,3B,,30-827,Kraków, 
Profesora Tadeusza Seweryna,3C,,30-632,Kraków, 
Piotra Bardowskiego,3a,,30-807,Kraków, 
Wolska,3a,,30-663,Kraków, 
Andrieja Sacharowa,4,,30-806,Kraków, 
Anny Libera,4,,30-821,Kraków, 
Komandora Bohdana Wrońskiego,4,,30-852,Kraków, 
Chłopska,4,,30-806,Kraków, 
Ciasna,4,,30-690,Kraków, 
Czorsztyńska,4,,30-665,Kraków, 
Działkowa,4,,30-854,Kraków, 
Filipa Kallimacha,4,,30-834,Kraków, 
Generała Jakuba Jasińskiego,4,,30-815,Kraków, 
Górników,4,,30-816,Kraków, 
Górska,4,,30-628,Kraków, 
Jana Kantego Andrusikiewicza,4,,30-815,Kraków, 
Karpacka,4,,30-827,Kraków, 
Księdza Piotra Ściegiennego,4,,30-867,Kraków, 
Leopolda Lisa-Kuli,4,,30-627,Kraków, 
Lubuska,4,,30-630,Kraków, 
Marcina Bielskiego,4,,30-815,Kraków, 
Marzanny,4,,30-828,Kraków, 
Mazurska,4,,30-802,Kraków, 
Mieczysławy Ćwiklińskiej,4,,30-863,Kraków, 
Młodzieży,4,,30-829,Kraków, 
Nad Potokiem,4,,30-830,Kraków, 
Niedzicka,4,,30-663,Kraków, 
Piotra Bardowskiego,4,,30-807,Kraków, 
Podmiłów,4,,30-829,Kraków, 
Prosta,4,,30-814,Kraków, 
Siostrzana,4,,30-804,Kraków, 
Smolarzy,4,,30-822,Kraków, 
Smolna,4,,30-829,Kraków, 
Snycerska,4,,30-817,Kraków, 
Solarzy,4,,30-827,Kraków, 
Sporna,4,,30-690,Kraków, 
Sportowa,4,,30-625,Kraków, 
Szara,4,,30-820,Kraków, 
Szymona Czechowicza,4,,30-828,Kraków, 
Wacława Popławskiego,4b,,30-818,Kraków, 
Wojciecha Darasza,4,,30-826,Kraków, 
Wojciecha Gersona,4,,30-818,Kraków, 
Aleja Adolfa Dygasińskiego,4,,30-820,Kraków, 
Ogórkowa,40,,30-853,Kraków, 
Prosta,40,,30-814,Kraków, 
Aleja Adolfa Dygasińskiego,40,,30-820,Kraków, 
Łużycka,40,,30-658,Kraków, 
Alfreda Dauna,41,,30-629,Kraków, 
Bieżanowska,41,,30-812,Kraków, 
Imielna,41,,30-856,Kraków, 
Księdza Piotra Ściegiennego,41,,30-867,Kraków, 
Sadka,41,,30-690,Kraków, 
Aleja Adolfa Dygasińskiego,41,,30-820,Kraków, 
Łazy,41,,30-855,Kraków, 
Bieżanowska,42,,30-812,Kraków, 
Imielna,42,,30-856,Kraków, 
Ogórkowa,42,,30-853,Kraków, 
Prosta,42,,30-814,Kraków, 
Aleja Adolfa Dygasińskiego,42,,30-820,Kraków, 
Alfreda Dauna,43,,30-629,Kraków, 
Bieżanowska,43,,30-812,Kraków, 
Imielna,43,,30-856,Kraków, 
Malborska,43,,30-646,Kraków, 
Sadka,43,,30-690,Kraków, 
Łazy,43,,30-855,Kraków, 
Imielna,43a,,30-856,Kraków, 
Alfreda Dauna,44,,30-629,Kraków, 
Bieżanowska,44,,30-812,Kraków, 
Ogórkowa,44,,30-853,Kraków, 
Aleja Adolfa Dygasińskiego,44,,30-820,Kraków, 
Aleja Adolfa Dygasińskiego,44A,,30-820,Kraków, 
Aleja Adolfa Dygasińskiego,44A,,30-820,Kraków, 
Aleja Adolfa Dygasińskiego,44B,,30-820,Kraków, 
Bieżanowska,45,,30-812,Kraków, 
Imielna,45,,30-856,Kraków, 
Malborska,45,,30-646,Kraków, 
Snycerska,45,,30-817,Kraków, 
Łazy,45,,30-855,Kraków, 
Alfreda Dauna,46,,30-629,Kraków, 
Bieżanowska,46,,30-812,Kraków, 
Ogórkowa,46,,30-853,Kraków, 
Alfreda Dauna,47,,30-629,Kraków, 
Bieżanowska,47,,30-812,Kraków, 
Imielna,45a,,30-856,Kraków, 
Malborska,47,,30-646,Kraków, 
Aleja Adolfa Dygasińskiego,47,,30-820,Kraków, 
Łazy,47,,30-855,Kraków, 
Bieżanowska,47a,,30-812,Kraków, 
Alfreda Dauna,48,,30-629,Kraków, 
Bieżanowska,48,,30-812,Kraków, 
Alfreda Dauna,49,,30-629,Kraków, 
Bieżanowska,49,,30-812,Kraków, 
Imielna,47,,30-856,Kraków, 
Konrada Wallenroda,49,,30-867,Kraków, 
Malborska,49,,30-646,Kraków, 
Aleja Adolfa Dygasińskiego,49,,30-820,Kraków, 
Łazy,49,,30-855,Kraków, 
Konrada Wallenroda,49B,,30-867,Kraków, 
Alfreda Dauna,49a,,30-629,Kraków, 
Konrada Wallenroda,49a,,30-867,Kraków, 
Jesienna,4A,,30-830,Kraków, 
Marcina Bielskiego,4A,,30-815,Kraków, 
Szymona Czechowicza,4A,,30-828,Kraków, 
Jesienna,4B,,30-830,Kraków, 
Szymona Czechowicza,4B,,30-828,Kraków, 
Księdza Piotra Ściegiennego,4a,,30-867,Kraków, 
Marzanny,4a,,30-828,Kraków, 
Sporna,4a,,30-690,Kraków, 
Wacława Popławskiego,4a,,30-818,Kraków, 
Wojciecha Darasza,4a,,30-826,Kraków, 
Andrieja Sacharowa,5,,30-806,Kraków, 
Bieżanowska,5,,30-812,Kraków, 
Komandora Bohdana Wrońskiego,5,,30-852,Kraków, 
Braterska,5,,30-802,Kraków, 
Bronisława Pierackiego,5,,30-627,Kraków, 
Chłopska,5,,30-806,Kraków, 
Ciasna,5,,30-690,Kraków, 
